User	Party	Round	Question	Answer	Confidence	Justification	Source
10	1	2	25	2	2	"A liberal democrat bill to make the commitment to spend 0.7% of GDP on foreign aid was challenged by wrecking amendments by Conservative MPs.  However, it was Coalition policy to support maintaining foreign aid.  On 5th December 2014, the Guardian reported:  "" The idea of enshrining a commitment to spending 0.7% of national income on foreign aid was part of the coalition agreement but, after the Conservatives dragged their feet, it has been brought forward as a backbench bill by the former Lib Dem cabinet minister Michael Moore. Despite the delaying tactics of a handful of Conservatives, MPs overwhelmingly voted in favour of bring the debate to a close by 146 to 6, allowing it pass through the Commons and head for scrutiny in the House of Lords."",""http://www.theguardian.com/politics/2014/dec/05/lib-dem-foreign-aid-bill-survives-tory-attempt-kill"	http://www.theguardian.com/politics/2014/dec/05/lib-dem-foreign-aid-bill-survives-tory-attempt-kill
2	1	2	26	5	4	Scrapping Trident is not a Conservative Party policy. Defence Secretary Michael Fallon said this January that:  'This Government, and all previous Governments for the last six decades, have retained an operationally independent nuclear deterrent, and today this Government are committed to maintain that credible, continuous and effective minimum nuclear deterrent based on Trident and operating in a continuously at-sea posture for as long as we need it (...) Whether we like it or not, there remain approximately 17,000 nuclear weapons globally. We cannot uninvent those weapons.'	http://www.publications.parliament.uk/pa/cm201415/cmhansrd/cm150120/debtext/150120-0001.htm#15012041000123
5	1	2	26	5	4	"The Conservative Party is committed to a like-for-like replacement;"	http://www.bbc.co.uk/news/uk-scotland-scotland-politics-30972739
8	1	2	26	5	4	" ""While the Conservatives have always favoured replacing the entire weapons system, along with all four submarines, the Lib Dems prevented them from making the final decision to do so during this coalition."",""http://www.ft.com/cms/s/0/d93ec950-00fb-11e4-b94d-00144feab7de.html#axzz3TztgxpdV"	http://www.ft.com/cms/s/0/d93ec950-00fb-11e4-b94d-00144feab7de.html#axzz3TztgxpdV
9	1	2	26	5	4	'UK must keep Trident nuclear deterrent - David Cameron'	http://www.bbc.co.uk/news/uk-politics-22023184
10	1	2	26	5	3	"The Conservative website opposes SNP and Labour advocates of scrapping Trident:  ""The prospect of Ed Miliband and Alex Salmond in Downing Street, giving up Britain's last line of defence, is all too real if the Conservatives don't win the election."",""https://www.conservatives.com/ShareTheFacts.aspx"	https://www.conservatives.com/ShareTheFacts.aspx
2	1	2	27	2	3	The Conservative Party's website proclaims that it will pursue:  'An immigration system that puts the British people first 'Äì to ensure our economy and public services deliver for those who work hard and do the right thing' (https://www.conservatives.com/SecuringABetterFuture/StrongerCountry.aspx)  Many within the Conservative Party would advocate a tougher policy on the number of EU migrants permitting into the country. However, this is very difficult to achieve, given the EU's policy of free movement. Even in their European election manifesto in 2014, the Conservatives proposed tough measures on EU migrants claiming benefits in the UK, but did not mention numbers or quotas. Even if they agree, the Conservative Party is unable to set quotas.  However, David Cameron has recently pledged to put the Freedom of Movement at the heart of any renegotiation with Europe if re-elected, so there is a small chance that this may be possible, and the Conservatives certainly want to see restric	https://www.conservatives.com/europe/~/media/Files/Downloadable%20Files/MANIFESTO%202014/Large%20Print%20Euro%20Manifesto_English.ashx
5	1	2	27	2	4	However last week Mr Cameron said Britain must have 'Äúone last go'Äù at clawing back powers from Brussels and cutting immigration from the European Union, David Cameron has said. The Prime Minister pledged to take 'Äúfurther action'Äù to address the concerns of voters and 'Äúmake sure we have more effective control of immigration'Äù. Mr Cameron will hope the limit will help to win back voters who have abandoned the Conservatives in favour of Ukip and their tough stance on immigration.	http://www.telegraph.co.uk/news/uknews/immigration/11172379/David-Camerons-plans-to-limit-immigration-through-quotas-for-EU-workers-is-illegal-European-President-says.html
8	1	2	27	2	3	"In a manifesto pledge for the Conservative Party, David Cameron has said that 'he has ruled out a temporary cap on migrant numbers or an ""emergency brake"" on EU freedom of movement rules - ideas both mooted in recent months, saying this would be less ""effective"" than reducing the incentives for people to come to the UK'.  The position of restricting EU migrants, however, is a long term goal which would be part of UK's topics for   renegotiation prior to a 2017 EU referendum.   "	http://www.bbc.com/news/uk-politics-29642613
9	1	2	27	1	4	'David Cameron's plans to limit immigration through quotas for EU workers is illegal, European President says'	http://www.telegraph.co.uk/news/uknews/immigration/11172379/David-Camerons-plans-to-limit-immigration-through-quotas-for-EU-workers-is-illegal-European-President-says.html
10	1	2	27	2	2	"The Conservative Party reportedly backtracked from plans to introduce quotas on the number of EU immigrants entering the UK.  The Guardian, on 28th November 2014, reported:  ""While the call to curb EU nationals' working rights in Britain was frowned upon, there was some relief in Europe that Cameron backed away from questioning the free movement of labour in the EU and ditched talk of migrant quotas or caps or an 'Äúemergency brake'Äù being imposed depending on the scale of migrant flows.""  I will change my coding to 'agree' from 'neither agree nor disagree', because ultimately that is what the Conservatives appear to believe, even if they are not allowed to do it. "	http://www.theguardian.com/uk-news/2014/nov/28/david-cameron-under-fire-migrants-plan
2	1	2	29	4	3	I can't find any evidence that the Conservaitve Party is proposing to introduce any nationality-based priority system for the NHS. Their focus for the NHS is achieving a 'strong economy' so that the NHS can be adequately funded.	https://www.conservatives.com/SecuringABetterFuture/GoodServices.aspx
5	1	2	29	4	3	Not clear from party literature. 	
8	1	2	29	4	3	In a speech to a Conservative Party conference on the NHS, the UK Secretary of State for Health, Jeremy Hunt stated that:'Today I am here to tell the British people that a future Conservative government will have no greater priority than to protect, support and invest in our NHS.' This sentiment of supporting, protecting and investing in the NHS for the benefit of everyone in the UK when needed,is echoed by all political parties, with no distinction between rich or poor, the state of health and whether British or not.   	http://www.sochealth.co.uk/2014/09/30/jeremy_hunt_conservative_party_conference_2014/
9	1	2	29	3	4	End of free NHS care for migrants under new bill Major restrictions on migrants'Äô free access to the NHS are to be introduced.'	http://www.telegraph.co.uk/news/uknews/immigration/10358569/End-of-free-NHS-care-for-migrants-under-new-bill.html
10	1	2	29	4	3	"I found no evidence to change the current policy where, outside of treatment for urgent or contagious problems, access to treatment is dependent on residency and not on nationality or citizenship.  The Citizens Advice Bureau currently states:  ""Your entitlement to free NHS treatment depends on the length and purpose of your residence in the UK, not your nationality."",""http://www.adviceguide.org.uk/england/healthcare_e/healthcare_help_with_health_costs_e/nhs_charges_for_people_from_abroad.htm"	http://www.adviceguide.org.uk/england/healthcare_e/healthcare_help_with_health_costs_e/nhs_charges_for_people_from_abroad.htm
